"academic_group_id","session_number","exam_number","teacher_id","subject_id","success_count","all_count"
"573729","1","4","609824","2620","16","26"
"573985","1","1","644640","2771","4","22"
"573985","1","2","324128","9287","12","22"
"573985","1","3","146976","9573","10","22"
"573985","1","4","200992","2007","4","22"
"581153","1","1","634400","2007","16","18"
"581153","1","2","156192","3553","10","18"
"581153","1","3","603680","7899","15","18"
"582945","1","1","1245216","1304","12","18"
"582945","1","2","2362656","7565","15","18"
"582945","1","3","577056","747","13","18"
"583201","1","1","577056","747","3","17"
"583201","1","2","1245216","1304","13","17"
"583201","1","3","2362656","7565","14","17"
"583457","1","1","577056","747","8","20"
"583457","1","2","1245216","1304","17","20"
"583457","1","3","221215","7565","15","20"
"586017","1","1","512288","1748","27","33"
"586017","1","2","108576","2868","15","33"
"586017","1","3","57120","1239","22","33"
"586017","1","4","246048","2007","33","33"
"586273","1","1","259104","2868","9","24"
"586273","1","2","57120","1239","11","24"
"586273","1","3","162848","2007","11","24"
"586273","1","4","512288","1748","24","24"
"586529","1","1","512288","1748","22","27"
"586529","1","2","57120","1239","13","27"
"586529","1","3","108576","2868","15","27"
"586529","1","4","246048","2007","25","27"
"586785","1","1","342816","2868","8","24"
"586785","1","2","512288","1748","13","24"
"586785","1","3","57120","1239","11","24"
"586785","1","4","162848","2007","14","24"
"587553","1","1","395296","9287","4","20"
"587553","1","2","344352","2007","13","20"
"587553","1","3","131616","2771","9","20"
"587553","1","4","571680","9573","6","20"
"588065","1","1","395296","9287","8","21"
"588065","1","2","1652000","9573","3","21"
"588065","1","3","200992","2007","9","21"
"588065","1","4","17952","2771","14","21"
"589601","1","1","493344","9287","5","24"
"589601","1","2","1778208","2007","15","24"
"589601","1","3","89120","9573","13","24"
"589601","1","4","110112","2771","5","24"
"594209","1","1","310816","9573","2","19"
"594209","1","2","407072","-2389183","10","19"
"594209","1","3","53792","9287","10","19"
"594465","1","1","53792","9287","14","18"
"594465","1","2","310816","9573","3","18"
"594465","1","3","407072","-2389183","10","18"
"594721","1","1","310816","9573","2","25"
"594721","1","2","407072","-2389183","12","25"
"594721","1","3","53792","9287","14","25"
"598049","1","1","580384","9287","1","19"
"598049","1","2","162336","2771","2","19"
"598049","1","3","571680","9573","2","19"
"598049","1","4","1778208","2007","10","19"
"603937","1","1","25395","2771","9","20"
"603937","1","2","154400","9287","9","20"
"603937","1","3","340768","9573","7","20"
"603937","1","4","1778208","2007","11","20"
"604193","1","1","25395","2771","4","18"
"604193","1","2","154400","9287","6","18"
"604193","1","3","340768","9573","3","18"
"604193","1","4","1778208","2007","11","18"
"604449","1","1","712992","2771","4","19"
"604449","1","2","154400","9287","9","19"
"604449","1","3","1777184","2007","5","19"
"604449","1","4","571680","9573","7","19"
"605217","1","1","712992","2771","4","18"
"605217","1","2","18720","9287","9","18"
"605217","1","3","1652000","9573","13","18"
"605217","1","4","1777184","2007","9","18"
"605473","1","1","1778208","2007","14","18"
"605473","1","2","147232","2771","1","18"
"605473","1","3","18720","9287","8","18"
"605473","1","4","340768","9573","8","18"
"605985","1","1","2117152","2771","4","19"
"605985","1","2","324128","9287","8","19"
"605985","1","3","200992","2007","4","19"
"605985","1","4","310816","9573","4","19"
"606753","1","1","110112","2771","3","19"
"606753","1","2","571680","9573","10","19"
"606753","1","3","1778208","2007","7","19"
"606753","1","4","393504","9287","10","19"
"607265","1","1","2117152","2771","5","21"
"607265","1","2","310816","9573","6","21"
"607265","1","3","1777184","2007","10","21"
"607265","1","4","324128","9287","7","21"
"609825","1","1","639776","2007","9","24"
"609825","1","2","132128","2771","7","24"
"609825","1","3","18720","9287","5","24"
"609825","1","4","89120","9573","14","24"
"610081","1","1","493344","9287","10","28"
"610081","1","2","1778208","2007","18","28"
"610081","1","3","89120","9573","10","28"
"610081","1","4","110112","2771","11","28"
"612641","1","1","580384","9287","9","24"
"612641","1","2","1778208","2007","10","24"
"612641","1","3","162336","2771","2","24"
"612641","1","4","558880","9573","14","24"
"612897","1","1","580384","9287","7","26"
"612897","1","2","162336","2771","7","26"
"612897","1","3","1778208","2007","13","26"
"612897","1","4","558880","9573","12","26"
"617761","1","1","342816","2868","15","22"
"617761","1","2","77088","9287","14","22"
"617761","1","3","108064","5867","21","22"
"617761","1","4","162848","2007","15","22"
"618785","1","1","53280","9287","6","17"
"618785","1","2","17952","2771","12","17"
"618785","1","3","200992","2007","1","17"
"618785","1","4","1652000","9573","4","17"
"620065","1","1","147232","2771","2","25"
"620065","1","2","395296","9287","10","25"
"620065","1","3","1778208","2007","16","25"
"626465","1","1","1938976","9573","12","24"
"626465","1","2","129824","2771","4","24"
"626465","1","3","53792","9287","13","24"
"626465","1","4","1777184","2007","7","24"
"629025","1","1","162336","2771","6","18"
"629025","1","2","410656","9291","10","18"
"629025","1","3","1778208","2007","11","18"
"629025","1","4","571680","9573","12","18"
"629281","1","1","639776","2007","7","26"
"629281","1","2","558880","9573","10","26"
"629281","1","3","493344","9287","14","26"
"629281","1","4","132128","2771","2","26"
"633377","1","1","396576","1748","13","22"
"633377","1","2","162848","2007","14","22"
"633377","1","3","495392","9287","3","22"
"633377","1","4","148000","229","19","22"
"633633","1","1","396576","1748","9","24"
"633633","1","2","148000","229","12","24"
"633633","1","3","162848","2007","10","24"
"633633","1","4","495392","9287","4","24"
"634145","1","1","541216","9287","10","23"
"634145","1","2","246048","2007","23","23"
"634145","1","3","125216","1741","19","23"
"634145","1","4","-407776","229","16","23"
"634401","1","1","541216","9287","3","23"
"634401","1","2","125216","1741","14","23"
"634401","1","3","246048","2007","21","23"
"634401","1","4","-407776","229","16","23"
"634913","1","1","541216","9287","4","25"
"634913","1","2","-407776","229","20","26"
"634913","1","3","246048","2007","22","25"
"634913","1","4","125216","1741","15","25"
"635681","1","1","541216","9287","2","25"
"635681","1","2","125216","1741","20","25"
"635681","1","3","246048","2007","23","25"
"635681","1","4","-407776","229","21","26"
"636193","1","1","669472","973","6","23"
"636193","1","2","259104","2868","4","23"
"636193","1","3","171808","1239","16","23"
"636193","1","4","125216","1737","16","23"
"636449","1","1","669472","973","17","25"
"636449","1","2","171808","1239","4","25"
"636449","1","3","342816","2868","14","25"
"636449","1","4","125216","1737","20","25"
"636705","1","1","202528","9287","6","24"
"636705","1","2","413984","1239","24","24"
"636705","1","3","639776","2007","11","24"
"636705","1","4","132128","2771","16","24"
"637217","1","1","202528","9287","3","25"
"637217","1","2","413984","1239","21","25"
"637217","1","3","132128","2771","11","25"
"637217","1","4","639776","2007","16","25"
"637473","1","1","202528","9287","4","31"
"637473","1","2","413984","1239","27","31"
"637473","1","3","639776","2007","9","31"
"637473","1","4","132128","2771","11","31"
"642849","1","1","200992","2007","8","21"
"642849","1","2","144416","2392","16","21"
"642849","1","3","131616","2782","18","21"
"642849","1","4","153376","5007","16","21"
"643361","1","1","1938976","9573","11","23"
"643361","1","2","129824","2771","2","23"
"643361","1","3","1777184","2007","10","23"
"643361","1","4","53792","9287","15","23"
"647201","1","1","131616","2771","7","29"
"647201","1","2","344352","2007","23","29"
"647201","1","3","53280","9287","10","29"
"649249","1","1","712992","2771","4","15"
"649249","1","2","1652000","9573","4","15"
"649249","1","3","18720","9287","9","15"
"649249","1","4","1777184","2007","6","15"
"649505","1","1","163616","2771","2","18"
"649505","1","2","282912","9287","9","18"
"649505","1","3","2326560","9573","2","18"
"649505","1","4","344352","2007","16","18"
"651297","1","1","146976","9573","1","25"
"651297","1","2","644640","2771","4","25"
"651297","1","3","-39648","9287","25","25"
"651297","1","4","200992","2007","10","25"
"652065","1","1","2117152","2771","5","20"
"652065","1","2","-39648","9287","19","20"
"652065","1","3","310816","9573","4","20"
"652065","1","4","1777184","2007","9","20"
"652321","1","1","110112","2771","5","22"
"652321","1","2","393504","9287","8","22"
"652321","1","3","571680","9573","12","22"
"652321","1","4","1778208","2007","7","22"
"653857","1","1","395296","9287","5","22"
"653857","1","2","712992","2771","5","22"
"653857","1","3","1777184","2007","7","22"
"653857","1","4","89120","4176","12","22"
"654881","1","1","1401120","7928","11","21"
"654881","1","2","1401120","3553","9","21"
"654881","1","3","344352","2007","18","21"
"654881","1","4","495392","2530","17","21"
"655137","1","1","1401120","7928","9","18"
"655137","1","2","1401120","3553","12","18"
"655137","1","3","495392","2530","15","18"
"655137","1","4","344352","2007","5","18"
"661025","1","1","541216","9287","2","25"
"661025","1","2","162848","2007","12","25"
"661025","1","3","-407776","229","20","25"
"661025","1","4","125216","1741","17","25"
"662561","1","1","1245216","1304","23","26"
"662561","1","2","577056","5160","12","26"
"662561","1","3","-210144","6735","23","26"
"662817","1","1","577056","5160","1","26"
"662817","1","2","1245216","1304","20","26"
"662817","1","3","-210144","6735","25","26"
"663073","1","1","1245216","1304","23","25"
"663073","1","2","-210144","6735","25","25"
"663073","1","3","577056","5160","10","25"
"667937","1","1","156192","3553","14","19"
"667937","1","2","603680","7899","11","19"
"667937","1","3","634400","2007","17","19"
"668193","1","1","603680","7899","11","17"
"668193","1","2","634400","2007","14","17"
"668193","1","3","156192","3553","11","17"
"670241","1","1","147232","229","8","23"
"670241","1","2","23327","9287","10","23"
"670241","1","3","159520","8241","11","23"
"670241","1","4","246048","2007","22","23"
"670497","1","1","147232","229","5","24"
"670497","1","2","23327","9287","6","24"
"670497","1","3","159520","8241","7","24"
"670497","1","4","639776","2007","14","24"
"670753","1","1","1777184","2007","11","30"
"670753","1","2","1510176","2103","6","30"
"670753","1","3","1634336","6304","2","30"
"670753","1","4","1634336","9620","5","30"
"671009","1","1","131616","2782","3","22"
"671009","1","2","200992","2007","5","22"
"671009","1","3","144416","2392","14","22"
"671009","1","4","153376","5007","15","22"
"671777","1","1","200992","2007","1","18"
"671777","1","2","31456289","-2499775","16","18"
"671777","1","3","545824","-2527935","18","18"
"672289","1","1","146976","9573","2","15"
"672289","1","2","644640","2771","4","15"
"672289","1","3","324128","9287","8","15"
"672289","1","4","200992","2007","7","15"
"674593","1","1","2326560","9573","1","13"
"674593","1","2","344352","2007","10","13"
"674593","1","3","163616","2771","7","13"
"674593","1","4","282912","9287","7","13"
"674849","1","1","163616","2771","7","17"
"674849","1","2","282912","9287","7","17"
"674849","1","3","2326560","9573","3","17"
"674849","1","4","344352","2007","17","17"
"675105","1","1","163616","2771","3","14"
"675105","1","2","282912","9287","5","14"
"675105","1","3","2326560","9573","5","14"
"675105","1","4","344352","2007","11","14"
"675873","1","1","1652000","9573","7","14"
"675873","1","2","712992","2771","3","14"
"675873","1","3","1777184","2007","3","14"
"678689","1","1","-432096","2007","7","24"
"678689","1","2","-47584","616","20","24"
"678689","1","3","-510688","9638","21","24"
"679201","1","1","282912","9287","3","13"
"679201","1","2","571680","9573","3","13"
"679201","1","3","648992","2007","4","13"
"679201","1","4","163616","2771","4","13"
"679201","2","1","54048","1633","1","13"
"679201","2","2","571936","1741","2","13"
"679201","2","3","163616","2771","3","13"
"679201","2","4","282912","9287","6","13"
"679201","3","1","95520","2927","3","13"
"679201","3","2","546848","7713","1","13"
"679201","3","3","394016","8324","4","13"
"679201","3","4","1277216","10173","4","13"
"679201","4","1","694048","9424","4","13"
"679201","4","2","23328","1160","2","13"
"679201","4","3","701728","3456","2","13"
"679201","5","1","27167","6574","5","13"
"679201","5","2","1334048","2429","9","13"
"679457","1","1","282912","9287","7","15"
"679457","1","2","571680","9573","1","15"
"679457","1","3","648992","2007","7","15"
"679457","1","4","163616","2771","4","15"
"679457","2","1","571936","1741","4","15"
"679457","2","2","163616","2771","7","15"
"679457","2","3","282912","9287","4","15"
"679457","2","4","142880","1633","3","15"
"679457","3","1","95520","2927","4","15"
"679457","3","2","546848","7713","3","15"
"679457","3","3","394016","8324","4","15"
"679457","3","4","1277216","10173","6","15"
"679457","4","1","694048","9424","4","15"
"679457","4","2","23328","1160","8","15"
"679457","4","3","701728","3456","2","15"
"679457","5","1","394784","4131","6","15"
